site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id,split1
U2OS-05_2_F04_2,U2OS-05_2_F04,U2OS,test,U2OS-05,2,F04,2,treatment,s28996,1089,test
U2OS-05_2_F05_1,U2OS-05_2_F05,U2OS,test,U2OS-05,2,F05,1,treatment,s383,847,test
U2OS-05_2_F05_2,U2OS-05_2_F05,U2OS,test,U2OS-05,2,F05,2,treatment,s383,847,test
U2OS-05_2_F06_1,U2OS-05_2_F06,U2OS,test,U2OS-05,2,F06,1,treatment,s27646,124,test
U2OS-05_2_F06_2,U2OS-05_2_F06,U2OS,test,U2OS-05,2,F06,2,treatment,s27646,124,train
U2OS-05_2_F07_1,U2OS-05_2_F07,U2OS,test,U2OS-05,2,F07,1,positive_control,s24587,1119,test
U2OS-05_2_F07_2,U2OS-05_2_F07,U2OS,test,U2OS-05,2,F07,2,positive_control,s24587,1119,test
U2OS-05_2_F08_1,U2OS-05_2_F08,U2OS,test,U2OS-05,2,F08,1,treatment,s28274,436,test
U2OS-05_2_F08_2,U2OS-05_2_F08,U2OS,test,U2OS-05,2,F08,2,treatment,s28274,436,valid
U2OS-05_2_F09_1,U2OS-05_2_F09,U2OS,test,U2OS-05,2,F09,1,treatment,s27383,89,valid
U2OS-05_2_F09_2,U2OS-05_2_F09,U2OS,test,U2OS-05,2,F09,2,treatment,s27383,89,test
U2OS-05_2_F10_1,U2OS-05_2_F10,U2OS,test,U2OS-05,2,F10,1,treatment,s224234,268,test
U2OS-05_2_F10_2,U2OS-05_2_F10,U2OS,test,U2OS-05,2,F10,2,treatment,s224234,268,test
U2OS-05_2_F11_1,U2OS-05_2_F11,U2OS,test,U2OS-05,2,F11,1,positive_control,s501351,1130,test
U2OS-05_2_F11_2,U2OS-05_2_F11,U2OS,test,U2OS-05,2,F11,2,positive_control,s501351,1130,test
U2OS-05_2_F12_1,U2OS-05_2_F12,U2OS,test,U2OS-05,2,F12,1,treatment,s27693,442,test
U2OS-05_2_F12_2,U2OS-05_2_F12,U2OS,test,U2OS-05,2,F12,2,treatment,s27693,442,test
U2OS-05_2_F13_1,U2OS-05_2_F13,U2OS,test,U2OS-05,2,F13,1,treatment,s28548,1015,valid
U2OS-05_2_F13_2,U2OS-05_2_F13,U2OS,test,U2OS-05,2,F13,2,treatment,s28548,1015,test
U2OS-05_2_F14_1,U2OS-05_2_F14,U2OS,test,U2OS-05,2,F14,1,treatment,s28170,622,test
U2OS-05_2_F14_2,U2OS-05_2_F14,U2OS,test,U2OS-05,2,F14,2,treatment,s28170,622,train
U2OS-05_2_F15_1,U2OS-05_2_F15,U2OS,test,U2OS-05,2,F15,1,positive_control,s13580,1111,test
U2OS-05_2_F15_2,U2OS-05_2_F15,U2OS,test,U2OS-05,2,F15,2,positive_control,s13580,1111,test
U2OS-05_2_F16_1,U2OS-05_2_F16,U2OS,test,U2OS-05,2,F16,1,treatment,s26905,105,test
U2OS-05_2_F16_2,U2OS-05_2_F16,U2OS,test,U2OS-05,2,F16,2,treatment,s26905,105,test
U2OS-05_2_F17_1,U2OS-05_2_F17,U2OS,test,U2OS-05,2,F17,1,treatment,s27949,606,test
U2OS-05_2_F17_2,U2OS-05_2_F17,U2OS,test,U2OS-05,2,F17,2,treatment,s27949,606,test
U2OS-05_2_F18_1,U2OS-05_2_F18,U2OS,test,U2OS-05,2,F18,1,treatment,s28524,657,test
U2OS-05_2_F18_2,U2OS-05_2_F18,U2OS,test,U2OS-05,2,F18,2,treatment,s28524,657,test
U2OS-05_2_F19_1,U2OS-05_2_F19,U2OS,test,U2OS-05,2,F19,1,positive_control,s502431,1133,test
U2OS-05_2_F19_2,U2OS-05_2_F19,U2OS,test,U2OS-05,2,F19,2,positive_control,s502431,1133,test
U2OS-05_2_F20_1,U2OS-05_2_F20,U2OS,test,U2OS-05,2,F20,1,treatment,s26913,456,test
U2OS-05_2_F20_2,U2OS-05_2_F20,U2OS,test,U2OS-05,2,F20,2,treatment,s26913,456,test
U2OS-05_2_F21_1,U2OS-05_2_F21,U2OS,test,U2OS-05,2,F21,1,treatment,s224181,983,test
U2OS-05_2_F21_2,U2OS-05_2_F21,U2OS,test,U2OS-05,2,F21,2,treatment,s224181,983,test
U2OS-05_2_F22_1,U2OS-05_2_F22,U2OS,test,U2OS-05,2,F22,1,positive_control,s5459,1135,test
U2OS-05_2_F22_2,U2OS-05_2_F22,U2OS,test,U2OS-05,2,F22,2,positive_control,s5459,1135,test
U2OS-05_2_F23_1,U2OS-05_2_F23,U2OS,test,U2OS-05,2,F23,1,treatment,s28135,133,test
U2OS-05_2_F23_2,U2OS-05_2_F23,U2OS,test,U2OS-05,2,F23,2,treatment,s28135,133,test
U2OS-05_2_G02_1,U2OS-05_2_G02,U2OS,test,U2OS-05,2,G02,1,treatment,s27895,188,test
U2OS-05_2_G02_2,U2OS-05_2_G02,U2OS,test,U2OS-05,2,G02,2,treatment,s27895,188,valid
U2OS-05_2_G03_1,U2OS-05_2_G03,U2OS,test,U2OS-05,2,G03,1,treatment,s27198,620,test
U2OS-05_2_G03_2,U2OS-05_2_G03,U2OS,test,U2OS-05,2,G03,2,treatment,s27198,620,test
U2OS-05_2_G04_1,U2OS-05_2_G04,U2OS,test,U2OS-05,2,G04,1,treatment,s28599,109,test
U2OS-05_2_G04_2,U2OS-05_2_G04,U2OS,test,U2OS-05,2,G04,2,treatment,s28599,109,test
U2OS-05_2_G05_1,U2OS-05_2_G05,U2OS,test,U2OS-05,2,G05,1,treatment,s27502,1104,test
U2OS-05_2_G05_2,U2OS-05_2_G05,U2OS,test,U2OS-05,2,G05,2,treatment,s27502,1104,test
U2OS-05_2_G06_1,U2OS-05_2_G06,U2OS,test,U2OS-05,2,G06,1,treatment,s224179,372,test
U2OS-05_2_G06_2,U2OS-05_2_G06,U2OS,test,U2OS-05,2,G06,2,treatment,s224179,372,valid
U2OS-05_2_G07_1,U2OS-05_2_G07,U2OS,test,U2OS-05,2,G07,1,treatment,s28189,897,valid
U2OS-05_2_G07_2,U2OS-05_2_G07,U2OS,test,U2OS-05,2,G07,2,treatment,s28189,897,test
U2OS-05_2_G08_1,U2OS-05_2_G08,U2OS,test,U2OS-05,2,G08,1,treatment,s27844,613,test
U2OS-05_2_G08_2,U2OS-05_2_G08,U2OS,test,U2OS-05,2,G08,2,treatment,s27844,613,valid
U2OS-05_2_G09_1,U2OS-05_2_G09,U2OS,test,U2OS-05,2,G09,1,treatment,s29185,276,train
U2OS-05_2_G09_2,U2OS-05_2_G09,U2OS,test,U2OS-05,2,G09,2,treatment,s29185,276,valid
U2OS-05_2_G10_1,U2OS-05_2_G10,U2OS,test,U2OS-05,2,G10,1,treatment,s27359,986,test
U2OS-05_2_G10_2,U2OS-05_2_G10,U2OS,test,U2OS-05,2,G10,2,treatment,s27359,986,train
U2OS-05_2_G11_1,U2OS-05_2_G11,U2OS,test,U2OS-05,2,G11,1,treatment,s28679,203,valid
U2OS-05_2_G11_2,U2OS-05_2_G11,U2OS,test,U2OS-05,2,G11,2,treatment,s28679,203,test
U2OS-05_2_G12_1,U2OS-05_2_G12,U2OS,test,U2OS-05,2,G12,1,treatment,s195210,757,valid
U2OS-05_2_G12_2,U2OS-05_2_G12,U2OS,test,U2OS-05,2,G12,2,treatment,s195210,757,test
U2OS-05_2_G13_1,U2OS-05_2_G13,U2OS,test,U2OS-05,2,G13,1,treatment,s27706,391,test
U2OS-05_2_G13_2,U2OS-05_2_G13,U2OS,test,U2OS-05,2,G13,2,treatment,s27706,391,test
U2OS-05_2_G14_1,U2OS-05_2_G14,U2OS,test,U2OS-05,2,G14,1,treatment,s27669,345,test
U2OS-05_2_G14_2,U2OS-05_2_G14,U2OS,test,U2OS-05,2,G14,2,treatment,s27669,345,test
U2OS-05_2_G15_1,U2OS-05_2_G15,U2OS,test,U2OS-05,2,G15,1,treatment,s27261,508,valid
U2OS-05_2_G15_2,U2OS-05_2_G15,U2OS,test,U2OS-05,2,G15,2,treatment,s27261,508,test
U2OS-05_2_G16_1,U2OS-05_2_G16,U2OS,test,U2OS-05,2,G16,1,treatment,s28120,764,test
U2OS-05_2_G16_2,U2OS-05_2_G16,U2OS,test,U2OS-05,2,G16,2,treatment,s28120,764,test
U2OS-05_2_G17_1,U2OS-05_2_G17,U2OS,test,U2OS-05,2,G17,1,treatment,s28220,192,test
U2OS-05_2_G17_2,U2OS-05_2_G17,U2OS,test,U2OS-05,2,G17,2,treatment,s28220,192,test
U2OS-05_2_G18_1,U2OS-05_2_G18,U2OS,test,U2OS-05,2,G18,1,treatment,s29073,626,valid
U2OS-05_2_G18_2,U2OS-05_2_G18,U2OS,test,U2OS-05,2,G18,2,treatment,s29073,626,test
U2OS-05_2_G19_1,U2OS-05_2_G19,U2OS,test,U2OS-05,2,G19,1,treatment,s27980,1102,valid
U2OS-05_2_G19_2,U2OS-05_2_G19,U2OS,test,U2OS-05,2,G19,2,treatment,s27980,1102,test
U2OS-05_2_G20_1,U2OS-05_2_G20,U2OS,test,U2OS-05,2,G20,1,treatment,s27586,56,valid
U2OS-05_2_G20_2,U2OS-05_2_G20,U2OS,test,U2OS-05,2,G20,2,treatment,s27586,56,test
U2OS-05_2_G21_1,U2OS-05_2_G21,U2OS,test,U2OS-05,2,G21,1,treatment,s29047,8,test
U2OS-05_2_G21_2,U2OS-05_2_G21,U2OS,test,U2OS-05,2,G21,2,treatment,s29047,8,test
U2OS-05_2_G22_1,U2OS-05_2_G22,U2OS,test,U2OS-05,2,G22,1,treatment,s29111,460,test
U2OS-05_2_G22_2,U2OS-05_2_G22,U2OS,test,U2OS-05,2,G22,2,treatment,s29111,460,train
U2OS-05_2_G23_1,U2OS-05_2_G23,U2OS,test,U2OS-05,2,G23,1,treatment,s27919,552,train
U2OS-05_2_G23_2,U2OS-05_2_G23,U2OS,test,U2OS-05,2,G23,2,treatment,s27919,552,test
U2OS-05_2_H02_1,U2OS-05_2_H02,U2OS,test,U2OS-05,2,H02,1,treatment,s29406,48,test
U2OS-05_2_H02_2,U2OS-05_2_H02,U2OS,test,U2OS-05,2,H02,2,treatment,s29406,48,test
U2OS-05_2_H03_1,U2OS-05_2_H03,U2OS,test,U2OS-05,2,H03,1,positive_control,s14484,1112,test
U2OS-05_2_H03_2,U2OS-05_2_H03,U2OS,test,U2OS-05,2,H03,2,positive_control,s14484,1112,test
U2OS-05_2_H04_1,U2OS-05_2_H04,U2OS,test,U2OS-05,2,H04,1,treatment,s224219,500,valid
U2OS-05_2_H04_2,U2OS-05_2_H04,U2OS,test,U2OS-05,2,H04,2,treatment,s224219,500,valid
U2OS-05_2_H05_1,U2OS-05_2_H05,U2OS,test,U2OS-05,2,H05,1,treatment,s27341,158,test
U2OS-05_2_H05_2,U2OS-05_2_H05,U2OS,test,U2OS-05,2,H05,2,treatment,s27341,158,train
U2OS-05_2_H06_1,U2OS-05_2_H06,U2OS,test,U2OS-05,2,H06,1,treatment,s27215,389,valid
U2OS-05_2_H06_2,U2OS-05_2_H06,U2OS,test,U2OS-05,2,H06,2,treatment,s27215,389,test
U2OS-05_2_H08_1,U2OS-05_2_H08,U2OS,test,U2OS-05,2,H08,1,treatment,s28441,810,train
U2OS-05_2_H08_2,U2OS-05_2_H08,U2OS,test,U2OS-05,2,H08,2,treatment,s28441,810,test
U2OS-05_2_H09_1,U2OS-05_2_H09,U2OS,test,U2OS-05,2,H09,1,treatment,s27451,981,test
U2OS-05_2_H09_2,U2OS-05_2_H09,U2OS,test,U2OS-05,2,H09,2,treatment,s27451,981,valid
U2OS-05_2_H10_1,U2OS-05_2_H10,U2OS,test,U2OS-05,2,H10,1,treatment,s27807,503,valid
U2OS-05_2_H10_2,U2OS-05_2_H10,U2OS,test,U2OS-05,2,H10,2,treatment,s27807,503,test
U2OS-05_2_H11_1,U2OS-05_2_H11,U2OS,test,U2OS-05,2,H11,1,positive_control,s8645,1137,test
U2OS-05_2_H11_2,U2OS-05_2_H11,U2OS,test,U2OS-05,2,H11,2,positive_control,s8645,1137,test
U2OS-05_2_H12_1,U2OS-05_2_H12,U2OS,test,U2OS-05,2,H12,1,treatment,s27606,162,test
U2OS-05_2_H12_2,U2OS-05_2_H12,U2OS,test,U2OS-05,2,H12,2,treatment,s27606,162,valid
U2OS-05_2_H13_1,U2OS-05_2_H13,U2OS,test,U2OS-05,2,H13,1,treatment,s28905,221,test
U2OS-05_2_H13_2,U2OS-05_2_H13,U2OS,test,U2OS-05,2,H13,2,treatment,s28905,221,test
U2OS-05_2_H14_1,U2OS-05_2_H14,U2OS,test,U2OS-05,2,H14,1,treatment,s224240,660,test
U2OS-05_2_H14_2,U2OS-05_2_H14,U2OS,test,U2OS-05,2,H14,2,treatment,s224240,660,test
U2OS-05_2_H15_1,U2OS-05_2_H15,U2OS,test,U2OS-05,2,H15,1,positive_control,s1998,1118,test
U2OS-05_2_H15_2,U2OS-05_2_H15,U2OS,test,U2OS-05,2,H15,2,positive_control,s1998,1118,test
U2OS-05_2_H16_1,U2OS-05_2_H16,U2OS,test,U2OS-05,2,H16,1,treatment,s29342,398,train
U2OS-05_2_H16_2,U2OS-05_2_H16,U2OS,test,U2OS-05,2,H16,2,treatment,s29342,398,test
U2OS-05_2_H17_1,U2OS-05_2_H17,U2OS,test,U2OS-05,2,H17,1,treatment,s28113,290,valid
U2OS-05_2_H17_2,U2OS-05_2_H17,U2OS,test,U2OS-05,2,H17,2,treatment,s28113,290,test
U2OS-05_2_H18_1,U2OS-05_2_H18,U2OS,test,U2OS-05,2,H18,1,treatment,s27150,181,test
U2OS-05_2_H18_2,U2OS-05_2_H18,U2OS,test,U2OS-05,2,H18,2,treatment,s27150,181,valid
U2OS-05_2_H19_1,U2OS-05_2_H19,U2OS,test,U2OS-05,2,H19,1,positive_control,s12279,1110,test
U2OS-05_2_H19_2,U2OS-05_2_H19,U2OS,test,U2OS-05,2,H19,2,positive_control,s12279,1110,test
U2OS-05_2_H20_1,U2OS-05_2_H20,U2OS,test,U2OS-05,2,H20,1,treatment,s28401,277,valid
U2OS-05_2_H20_2,U2OS-05_2_H20,U2OS,test,U2OS-05,2,H20,2,treatment,s28401,277,valid
U2OS-05_2_H21_1,U2OS-05_2_H21,U2OS,test,U2OS-05,2,H21,1,treatment,s28022,704,test
U2OS-05_2_H21_2,U2OS-05_2_H21,U2OS,test,U2OS-05,2,H21,2,treatment,s28022,704,test
U2OS-05_2_H22_1,U2OS-05_2_H22,U2OS,test,U2OS-05,2,H22,1,positive_control,s501342,1129,test
U2OS-05_2_H22_2,U2OS-05_2_H22,U2OS,test,U2OS-05,2,H22,2,positive_control,s501342,1129,test
U2OS-05_2_H23_1,U2OS-05_2_H23,U2OS,test,U2OS-05,2,H23,1,treatment,s26953,786,valid
U2OS-05_2_H23_2,U2OS-05_2_H23,U2OS,test,U2OS-05,2,H23,2,treatment,s26953,786,test
U2OS-05_2_I02_1,U2OS-05_2_I02,U2OS,test,U2OS-05,2,I02,1,treatment,s27448,1,test
U2OS-05_2_I02_2,U2OS-05_2_I02,U2OS,test,U2OS-05,2,I02,2,treatment,s27448,1,train
U2OS-05_2_I03_1,U2OS-05_2_I03,U2OS,test,U2OS-05,2,I03,1,treatment,s27924,1084,test
U2OS-05_2_I03_2,U2OS-05_2_I03,U2OS,test,U2OS-05,2,I03,2,treatment,s27924,1084,test
U2OS-05_2_I04_1,U2OS-05_2_I04,U2OS,test,U2OS-05,2,I04,1,treatment,s27898,547,test
U2OS-05_2_I04_2,U2OS-05_2_I04,U2OS,test,U2OS-05,2,I04,2,treatment,s27898,547,valid
U2OS-05_2_I05_1,U2OS-05_2_I05,U2OS,test,U2OS-05,2,I05,1,treatment,s28764,238,valid
U2OS-05_2_I05_2,U2OS-05_2_I05,U2OS,test,U2OS-05,2,I05,2,treatment,s28764,238,test
U2OS-05_2_I06_1,U2OS-05_2_I06,U2OS,test,U2OS-05,2,I06,1,treatment,s28071,1101,test
U2OS-05_2_I06_2,U2OS-05_2_I06,U2OS,test,U2OS-05,2,I06,2,treatment,s28071,1101,valid
U2OS-05_2_I07_1,U2OS-05_2_I07,U2OS,test,U2OS-05,2,I07,1,treatment,s29098,266,train
U2OS-05_2_I07_2,U2OS-05_2_I07,U2OS,test,U2OS-05,2,I07,2,treatment,s29098,266,valid
U2OS-05_2_I08_1,U2OS-05_2_I08,U2OS,test,U2OS-05,2,I08,1,treatment,s28837,1041,test
U2OS-05_2_I08_2,U2OS-05_2_I08,U2OS,test,U2OS-05,2,I08,2,treatment,s28837,1041,test
U2OS-05_2_I09_1,U2OS-05_2_I09,U2OS,test,U2OS-05,2,I09,1,treatment,s28457,157,valid
U2OS-05_2_I09_2,U2OS-05_2_I09,U2OS,test,U2OS-05,2,I09,2,treatment,s28457,157,test
U2OS-05_2_I10_1,U2OS-05_2_I10,U2OS,test,U2OS-05,2,I10,1,treatment,s224305,838,test
U2OS-05_2_I10_2,U2OS-05_2_I10,U2OS,test,U2OS-05,2,I10,2,treatment,s224305,838,test
U2OS-05_2_I11_1,U2OS-05_2_I11,U2OS,test,U2OS-05,2,I11,1,treatment,s26889,411,valid
U2OS-05_2_I11_2,U2OS-05_2_I11,U2OS,test,U2OS-05,2,I11,2,treatment,s26889,411,test
U2OS-05_2_I12_1,U2OS-05_2_I12,U2OS,test,U2OS-05,2,I12,1,treatment,s27031,692,test
U2OS-05_2_I12_2,U2OS-05_2_I12,U2OS,test,U2OS-05,2,I12,2,treatment,s27031,692,train
U2OS-05_2_I13_1,U2OS-05_2_I13,U2OS,test,U2OS-05,2,I13,1,treatment,s29200,875,test
U2OS-05_2_I13_2,U2OS-05_2_I13,U2OS,test,U2OS-05,2,I13,2,treatment,s29200,875,valid
U2OS-05_2_I14_1,U2OS-05_2_I14,U2OS,test,U2OS-05,2,I14,1,treatment,s224223,77,test
U2OS-05_2_I14_2,U2OS-05_2_I14,U2OS,test,U2OS-05,2,I14,2,treatment,s224223,77,test
U2OS-05_2_I15_1,U2OS-05_2_I15,U2OS,test,U2OS-05,2,I15,1,treatment,s28162,565,train
U2OS-05_2_I15_2,U2OS-05_2_I15,U2OS,test,U2OS-05,2,I15,2,treatment,s28162,565,test
U2OS-05_2_I16_1,U2OS-05_2_I16,U2OS,test,U2OS-05,2,I16,1,treatment,s28496,445,valid
U2OS-05_2_I16_2,U2OS-05_2_I16,U2OS,test,U2OS-05,2,I16,2,treatment,s28496,445,test
U2OS-05_2_I17_1,U2OS-05_2_I17,U2OS,test,U2OS-05,2,I17,1,treatment,s26943,760,valid
U2OS-05_2_I17_2,U2OS-05_2_I17,U2OS,test,U2OS-05,2,I17,2,treatment,s26943,760,test
U2OS-05_2_I18_1,U2OS-05_2_I18,U2OS,test,U2OS-05,2,I18,1,treatment,s26915,557,test
U2OS-05_2_I18_2,U2OS-05_2_I18,U2OS,test,U2OS-05,2,I18,2,treatment,s26915,557,test
U2OS-05_2_I19_1,U2OS-05_2_I19,U2OS,test,U2OS-05,2,I19,1,treatment,s633,144,test
U2OS-05_2_I19_2,U2OS-05_2_I19,U2OS,test,U2OS-05,2,I19,2,treatment,s633,144,test
U2OS-05_2_I20_1,U2OS-05_2_I20,U2OS,test,U2OS-05,2,I20,1,treatment,s28715,361,test
U2OS-05_2_I20_2,U2OS-05_2_I20,U2OS,test,U2OS-05,2,I20,2,treatment,s28715,361,test
U2OS-05_2_I21_1,U2OS-05_2_I21,U2OS,test,U2OS-05,2,I21,1,treatment,s27042,708,test
U2OS-05_2_I21_2,U2OS-05_2_I21,U2OS,test,U2OS-05,2,I21,2,treatment,s27042,708,test
U2OS-05_2_I22_1,U2OS-05_2_I22,U2OS,test,U2OS-05,2,I22,1,treatment,s28372,699,test
U2OS-05_2_I22_2,U2OS-05_2_I22,U2OS,test,U2OS-05,2,I22,2,treatment,s28372,699,test
U2OS-05_2_I23_1,U2OS-05_2_I23,U2OS,test,U2OS-05,2,I23,1,treatment,s27847,324,test
U2OS-05_2_I23_2,U2OS-05_2_I23,U2OS,test,U2OS-05,2,I23,2,treatment,s27847,324,test
U2OS-05_2_J02_1,U2OS-05_2_J02,U2OS,test,U2OS-05,2,J02,1,treatment,s28666,890,test
U2OS-05_2_J02_2,U2OS-05_2_J02,U2OS,test,U2OS-05,2,J02,2,treatment,s28666,890,valid
U2OS-05_2_J03_1,U2OS-05_2_J03,U2OS,test,U2OS-05,2,J03,1,positive_control,s501323,1127,test
U2OS-05_2_J03_2,U2OS-05_2_J03,U2OS,test,U2OS-05,2,J03,2,positive_control,s501323,1127,test
U2OS-05_2_J04_1,U2OS-05_2_J04,U2OS,test,U2OS-05,2,J04,1,treatment,s29280,439,test
U2OS-05_2_J04_2,U2OS-05_2_J04,U2OS,test,U2OS-05,2,J04,2,treatment,s29280,439,valid
U2OS-05_2_J05_1,U2OS-05_2_J05,U2OS,test,U2OS-05,2,J05,1,treatment,s28682,987,valid
U2OS-05_2_J05_2,U2OS-05_2_J05,U2OS,test,U2OS-05,2,J05,2,treatment,s28682,987,test
U2OS-05_2_J06_1,U2OS-05_2_J06,U2OS,test,U2OS-05,2,J06,1,treatment,s27388,791,valid
U2OS-05_2_J06_2,U2OS-05_2_J06,U2OS,test,U2OS-05,2,J06,2,treatment,s27388,791,test
U2OS-05_2_J07_1,U2OS-05_2_J07,U2OS,test,U2OS-05,2,J07,1,positive_control,s1174,1109,test
U2OS-05_2_J07_2,U2OS-05_2_J07,U2OS,test,U2OS-05,2,J07,2,positive_control,s1174,1109,test
U2OS-05_2_J08_1,U2OS-05_2_J08,U2OS,test,U2OS-05,2,J08,1,treatment,s27711,889,test
U2OS-05_2_J08_2,U2OS-05_2_J08,U2OS,test,U2OS-05,2,J08,2,treatment,s27711,889,test
U2OS-05_2_J09_1,U2OS-05_2_J09,U2OS,test,U2OS-05,2,J09,1,treatment,s27550,566,valid
U2OS-05_2_J09_2,U2OS-05_2_J09,U2OS,test,U2OS-05,2,J09,2,treatment,s27550,566,test
U2OS-05_2_J10_1,U2OS-05_2_J10,U2OS,test,U2OS-05,2,J10,1,treatment,s28593,974,test
U2OS-05_2_J10_2,U2OS-05_2_J10,U2OS,test,U2OS-05,2,J10,2,treatment,s28593,974,test
U2OS-05_2_J11_1,U2OS-05_2_J11,U2OS,test,U2OS-05,2,J11,1,positive_control,s501357,1131,test
U2OS-05_2_J11_2,U2OS-05_2_J11,U2OS,test,U2OS-05,2,J11,2,positive_control,s501357,1131,test
U2OS-05_2_J12_1,U2OS-05_2_J12,U2OS,test,U2OS-05,2,J12,1,treatment,s29502,371,train
U2OS-05_2_J12_2,U2OS-05_2_J12,U2OS,test,U2OS-05,2,J12,2,treatment,s29502,371,test
U2OS-05_2_J13_1,U2OS-05_2_J13,U2OS,test,U2OS-05,2,J13,1,treatment,s27825,91,test
U2OS-05_2_J13_2,U2OS-05_2_J13,U2OS,test,U2OS-05,2,J13,2,treatment,s27825,91,valid
U2OS-05_2_J14_1,U2OS-05_2_J14,U2OS,test,U2OS-05,2,J14,1,treatment,s28808,379,test
U2OS-05_2_J14_2,U2OS-05_2_J14,U2OS,test,U2OS-05,2,J14,2,treatment,s28808,379,train
U2OS-05_2_J15_1,U2OS-05_2_J15,U2OS,test,U2OS-05,2,J15,1,positive_control,s501309,1126,test
U2OS-05_2_J15_2,U2OS-05_2_J15,U2OS,test,U2OS-05,2,J15,2,positive_control,s501309,1126,test
U2OS-05_2_J16_1,U2OS-05_2_J16,U2OS,test,U2OS-05,2,J16,1,treatment,s27703,881,test
U2OS-05_2_J16_2,U2OS-05_2_J16,U2OS,test,U2OS-05,2,J16,2,treatment,s27703,881,test
U2OS-05_2_J17_1,U2OS-05_2_J17,U2OS,test,U2OS-05,2,J17,1,treatment,s28116,877,test
U2OS-05_2_J17_2,U2OS-05_2_J17,U2OS,test,U2OS-05,2,J17,2,treatment,s28116,877,test
U2OS-05_2_J18_1,U2OS-05_2_J18,U2OS,test,U2OS-05,2,J18,1,treatment,s27414,46,test
U2OS-05_2_J18_2,U2OS-05_2_J18,U2OS,test,U2OS-05,2,J18,2,treatment,s27414,46,test
U2OS-05_2_J19_1,U2OS-05_2_J19,U2OS,test,U2OS-05,2,J19,1,positive_control,s502432,1134,test
U2OS-05_2_J19_2,U2OS-05_2_J19,U2OS,test,U2OS-05,2,J19,2,positive_control,s502432,1134,valid
U2OS-05_2_J20_1,U2OS-05_2_J20,U2OS,test,U2OS-05,2,J20,1,treatment,s27298,1025,test
U2OS-05_2_J20_2,U2OS-05_2_J20,U2OS,test,U2OS-05,2,J20,2,treatment,s27298,1025,test
U2OS-05_2_J21_1,U2OS-05_2_J21,U2OS,test,U2OS-05,2,J21,1,treatment,s27323,112,train
U2OS-05_2_J21_2,U2OS-05_2_J21,U2OS,test,U2OS-05,2,J21,2,treatment,s27323,112,test
U2OS-05_2_J22_1,U2OS-05_2_J22,U2OS,test,U2OS-05,2,J22,1,positive_control,s3887,1122,test
U2OS-05_2_J22_2,U2OS-05_2_J22,U2OS,test,U2OS-05,2,J22,2,positive_control,s3887,1122,test
U2OS-05_2_J23_1,U2OS-05_2_J23,U2OS,test,U2OS-05,2,J23,1,treatment,s29104,972,test
U2OS-05_2_J23_2,U2OS-05_2_J23,U2OS,test,U2OS-05,2,J23,2,treatment,s29104,972,test
U2OS-05_2_K02_1,U2OS-05_2_K02,U2OS,test,U2OS-05,2,K02,1,treatment,s27892,373,test
U2OS-05_2_K02_2,U2OS-05_2_K02,U2OS,test,U2OS-05,2,K02,2,treatment,s27892,373,test
U2OS-05_2_K03_1,U2OS-05_2_K03,U2OS,test,U2OS-05,2,K03,1,treatment,s29602,242,train
U2OS-05_2_K03_2,U2OS-05_2_K03,U2OS,test,U2OS-05,2,K03,2,treatment,s29602,242,test
U2OS-05_2_K04_1,U2OS-05_2_K04,U2OS,test,U2OS-05,2,K04,1,treatment,s27876,3,test
U2OS-05_2_K04_2,U2OS-05_2_K04,U2OS,test,U2OS-05,2,K04,2,treatment,s27876,3,train
U2OS-05_2_K05_1,U2OS-05_2_K05,U2OS,test,U2OS-05,2,K05,1,treatment,s28834,1020,test
U2OS-05_2_K05_2,U2OS-05_2_K05,U2OS,test,U2OS-05,2,K05,2,treatment,s28834,1020,test
U2OS-05_2_K06_1,U2OS-05_2_K06,U2OS,test,U2OS-05,2,K06,1,treatment,s224177,80,test
U2OS-05_2_K06_2,U2OS-05_2_K06,U2OS,test,U2OS-05,2,K06,2,treatment,s224177,80,test
U2OS-05_2_K07_1,U2OS-05_2_K07,U2OS,test,U2OS-05,2,K07,1,treatment,s27544,556,test
U2OS-05_2_K07_2,U2OS-05_2_K07,U2OS,test,U2OS-05,2,K07,2,treatment,s27544,556,test
U2OS-05_2_K08_1,U2OS-05_2_K08,U2OS,test,U2OS-05,2,K08,1,treatment,s28385,1062,train
U2OS-05_2_K08_2,U2OS-05_2_K08,U2OS,test,U2OS-05,2,K08,2,treatment,s28385,1062,valid
U2OS-05_2_K09_1,U2OS-05_2_K09,U2OS,test,U2OS-05,2,K09,1,treatment,s224158,921,test
U2OS-05_2_K09_2,U2OS-05_2_K09,U2OS,test,U2OS-05,2,K09,2,treatment,s224158,921,test
U2OS-05_2_K10_1,U2OS-05_2_K10,U2OS,test,U2OS-05,2,K10,1,treatment,s27738,1027,train
U2OS-05_2_K10_2,U2OS-05_2_K10,U2OS,test,U2OS-05,2,K10,2,treatment,s27738,1027,test
U2OS-05_2_K11_1,U2OS-05_2_K11,U2OS,test,U2OS-05,2,K11,1,treatment,s27167,1013,valid
U2OS-05_2_K11_2,U2OS-05_2_K11,U2OS,test,U2OS-05,2,K11,2,treatment,s27167,1013,test
U2OS-05_2_K12_1,U2OS-05_2_K12,U2OS,test,U2OS-05,2,K12,1,treatment,s28690,392,test
